ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
54,0.06122945,0.11413407,0.16503915,0.009298115,0.8261726,0.057961006,0.0021746247,0.07897859,0.41444167,0.054030854,0.006342587,0.006485458,0.13062954,0.09218636,0.077329546,0.05084704,0.0001648226,0.23254028,0.053784963,0.0031896771,0.015624143,0.08144674,0.009602339,0.010360463
55,0.015935574,0.08963332,0.014134211,0.010833676,0.20919669,0.017509772,0.0019070712,0.5466466,0.09982772,0.16763473,0.011541633,0.009596188,0.64832795,0.009011593,0.030015778,0.1080599,0.0005880402,0.224386,0.014174919,0.0017006343,0.0024804815,0.31842846,0.034731068,0.001908979
60,0.043401033,0.26495427,0.107313514,0.0019598699,0.56983507,0.014955218,0.001673428,0.05520722,0.36430997,0.27696782,0.0027450467,0.0046262564,0.09911462,0.0085097095,0.005337598,0.030412653,0.0002830283,0.24551536,0.08685471,0.003953668,0.0023749403,0.088075556,0.0019512641,0.007356321
64,0.0022235063,0.004879836,0.002749193,0.0034735133,0.70404786,0.016492978,0.0029164793,0.49810264,0.0097414525,0.029975621,0.0066225636,0.007250013,0.040064353,0.0051841205,0.03511172,0.024076516,0.00021429377,0.71550775,0.0108842375,0.00038617974,0.001621485,0.02406082,0.0019976508,0.0031167932
72,0.011300209,0.034083538,0.0048775673,0.0484921,0.14384739,0.044447713,0.6060463,0.53546935,0.009552878,0.01623546,0.007951039,0.010290986,0.028831214,0.030535575,0.005541376,0.004228713,0.00020836669,0.18908256,0.007536259,0.0069544134,0.08281847,0.020694107,0.0065779765,0.0163
74,0.004547467,0.0059790406,0.0039306083,0.004196186,0.47475556,0.10603466,0.0007429329,0.59767586,0.007969743,0.007409678,0.007013383,0.0014352998,0.056143947,0.01993911,0.09396268,0.09707806,0.000270037,0.39061347,0.007928184,0.0030693132,0.0035008525,0.121508606,0.0015423915,0.0021587773
77,0.11865917,0.04443358,0.005002505,0.024194295,0.21380621,0.5247571,0.03883434,0.6861983,0.06828026,0.02311228,0.013108768,0.020196402,0.13298553,0.011388966,0.008649762,0.12964597,0.0009916811,0.037557032,0.115854904,0.0076444885,0.02274724,0.51827496,0.018291492,0.006104554
78,0.011000293,0.058265764,0.019412844,0.0013714567,0.4883263,0.09819775,0.00040577954,0.85020804,0.06371481,0.19733927,0.0029318416,0.0027666641,0.014571824,0.0029289841,0.012994705,0.024372675,0.00017781006,0.087261304,0.008319479,0.00058733975,0.0046519823,0.04044927,0.00071037543,0.0010020565
89,0.10270806,0.2488362,0.01903369,0.046776988,0.06783616,0.017511165,0.00510097,0.8620386,0.03810205,0.18212073,0.044482283,0.03167769,0.0015372547,0.0037766546,0.09384931,0.0049225106,0.00021429377,0.95076346,0.0074591786,0.0006706972,0.015115785,0.070849046,0.052582204,0.012777689
94,0.0052789045,0.02221411,0.0023898159,0.03064646,0.1788782,0.011461982,0.0041983444,0.77121085,0.0031544366,0.035210084,0.008842506,0.0220362,0.023754427,0.0050873472,0.027082793,0.076612815,0.00054615986,0.90593,0.0111509785,0.003149717,0.0056935465,0.035908047,0.011748199,0.005251294
97,0.015508021,0.038768265,0.017329263,0.004432488,0.2364751,0.033351585,0.00033685853,0.14025973,0.089950845,0.84525216,0.0039639757,0.0047284253,0.71606326,0.0034283882,0.00780037,0.15482977,0.00025668467,0.059326276,0.022178467,0.0020456666,0.0034884182,0.3184083,0.0076617915,0.0038501828
98,0.18236196,0.06492402,0.04982364,0.015622267,0.90262884,0.16545342,0.006101939,0.31041494,0.081048585,0.13131382,0.01572636,0.009574477,0.0040719956,0.012465051,0.0030235788,0.02692237,0.00030348395,0.06536468,0.010519294,0.008840161,0.035303876,0.048334107,0.0051501864,0.006683433
105,0.102053925,0.0116632525,0.0040756403,0.003665899,0.38787395,0.34122258,0.0011250045,0.7447676,0.006012346,0.028991373,0.29078382,0.004922602,0.009459852,0.0051902966,0.018632017,0.0070767137,0.00040666206,0.031671334,0.011779741,0.0011144738,0.020695074,0.17142613,0.0016538885,0.0034628096
115,0.05659836,0.027361281,0.019082222,0.016366828,0.550774,0.019863375,0.0044096317,0.6613744,0.0758429,0.08369291,0.0035919603,0.00372263,0.43575034,0.03231435,0.020924937,0.07716999,0.0017791366,0.34773773,0.05368635,0.0069314926,0.012819735,0.119292766,0.010204049,0.0071338904
116,0.08347365,0.3339108,0.0147016235,0.0037072722,0.13304703,0.027877122,0.007171122,0.49035117,0.04874647,0.038669694,0.00293372,0.009413795,0.03201243,0.020303344,0.0069861943,0.015507383,0.00041589004,0.10648251,0.065476544,0.002778909,0.0011267182,0.12460906,0.012160997,0.011924659
117,0.21004571,0.06927824,0.035364162,0.0025871892,0.8509504,0.23504175,0.006803474,0.01757592,0.038374666,0.06603112,0.006682946,0.0021842697,0.28313988,0.011089874,0.028223595,0.05903583,0.00015925519,0.040498294,0.8937182,0.005147976,0.0022427998,0.40161747,0.0024692076,0.0036634684
125,0.13539335,0.030178087,0.009840007,0.032493673,0.92638165,0.3222586,0.006165193,0.24893297,0.050329674,0.019300897,0.010912734,0.0053590043,0.049002703,0.00918949,0.03635114,0.047092114,0.0014678995,0.32981232,0.03644751,0.5300593,0.009570701,0.14533925,0.0076132696,0.016817423
126,0.38142866,0.028165143,0.0039941897,0.030810436,0.1846138,0.55151576,0.0020751818,0.38379914,0.03476807,0.01041222,0.0054521444,0.0099197375,0.049278513,0.007326842,0.014375747,0.0103105195,0.0014310012,0.06766456,0.043034043,0.0046301377,0.009942467,0.47793663,0.007861536,0.016850892
130,0.049139522,0.09332474,0.012772132,0.0075512673,0.55925906,0.08127612,0.0016265885,0.43026012,0.031814344,0.06893146,0.030018779,0.0058410405,0.080917664,0.008975562,0.009307172,0.03565441,0.00019767825,0.18594016,0.020277409,0.00956551,0.002875615,0.10682085,0.0061860676,0.01644945
133,0.03144934,0.018881356,0.006740423,0.0025845326,0.21847172,0.7876305,0.0025816935,0.6027746,0.009841206,0.030983515,0.017456612,0.0027247765,0.074927576,0.00837273,0.004046173,0.05087532,0.0001643416,0.17419639,0.026764002,0.016909681,0.0049792943,0.5349504,0.010469106,0.016368303
137,0.1348579,0.10281283,0.00407595,0.034800675,0.23219544,0.045773137,0.0016404554,0.677533,0.11579451,0.06503134,0.009510171,0.02489462,0.0041856132,0.0045635724,0.0079771085,0.02452453,0.00022531257,0.109922014,0.019953763,0.000623978,0.17438915,0.05727147,0.0029575345,0.0075006494
138,0.424087,0.046358984,0.0061412347,0.031885065,0.2612781,0.8995026,0.00375181,0.39423048,0.020631261,0.011011572,0.036967427,0.008945015,0.27868265,0.062084742,0.026405292,0.29065126,0.00019137235,0.032314416,0.08264842,0.006204658,0.012185704,0.7832951,0.0019978562,0.0139901815
140,0.041285954,0.1057667,0.0072789234,0.007997719,0.673664,0.08878832,0.0015504218,0.56039107,0.021521151,0.019697018,0.024170058,0.00775031,0.016782885,0.003564246,0.004015706,0.05668333,0.00040359984,0.117910184,0.022388006,0.0018204863,0.0036623408,0.108623475,0.004959915,0.004742012
141,0.43919542,0.08796402,0.008089558,0.0014530953,0.3974967,0.12880257,0.0002606291,0.24641965,0.023750784,0.0062656407,0.008049479,0.0074744374,0.026115196,0.004679226,0.0114797875,0.015086374,0.00019126528,0.005393242,0.037590638,0.0032067818,0.0038669088,0.5944937,0.004414948,0.0058303624
145,0.035349898,0.12334137,0.044718914,0.01999505,0.22807199,0.0026156104,0.0020599049,0.42910755,0.040854495,0.12341925,0.006050673,0.014884624,0.04512873,0.024817321,0.02850522,0.022128962,0.0003496242,0.14069171,0.8158785,0.0020358998,0.0042985165,0.06436756,0.0040469933,0.003603694
147,0.0060146693,0.03180807,0.023484966,0.032845065,0.35869098,0.04069998,0.0076891063,0.81581634,0.025988191,0.07227396,0.0033746152,0.0046030614,0.020783922,0.046190266,0.0035608895,0.011150031,0.0008722096,0.202987,0.042335812,0.0042869253,0.009786251,0.06919917,0.0052426476,0.010739199
148,0.023207348,0.06714785,0.01372037,0.014170861,0.9284622,0.04411967,0.0116541535,0.56335187,0.08224551,0.025377562,0.0059921476,0.012159134,0.03838147,0.01728483,0.051417056,0.013267612,0.0001648226,0.27747867,0.005137312,0.010422503,0.0091321245,0.030299535,0.0066629793,0.024359083
153,0.103890285,0.045242935,0.03673006,0.03037153,0.3419383,0.078811035,0.079306364,0.5559616,0.06017563,0.2930928,0.0015768966,0.008640322,0.1447614,0.03699961,0.010957375,0.022158394,0.0012218836,0.12218661,0.027915016,0.041629773,0.020682639,0.10089796,0.014641768,0.006122845
154,0.025780916,0.022403896,0.0078493655,0.003967149,0.56376123,0.047381055,0.016550826,0.5734321,0.014581982,0.0438269,0.00249366,0.0045397826,0.21958756,0.023225185,0.013520836,0.042436115,0.00019555868,0.15146919,0.018734904,0.0013694383,0.0052561606,0.14290063,0.004661035,0.00683522
155,0.049539983,0.024746165,0.007901735,0.13083883,0.6143493,0.066906214,0.0085056145,0.47793826,0.03207809,0.022440342,0.0025543056,0.013821624,0.05542792,0.017042777,0.018526794,0.04858567,0.0022482022,0.14361912,0.0054706754,0.011952935,0.019110275,0.21282087,0.02007623,0.011781057
158,0.69196314,0.42858216,0.017886678,0.05338281,0.056214638,0.035546623,0.021231893,0.0850856,0.021583907,0.06668796,0.0023835986,0.021772368,0.4006882,0.008257712,0.0085786125,0.018350087,0.00028396022,0.070250325,0.9581612,0.0020305319,0.003291213,0.55678844,0.004351702,0.006030329
159,0.21558426,0.07356874,0.0035797516,0.010342877,0.33231202,0.10434779,0.0033022105,0.42356062,0.031705264,0.017131077,0.0031126463,0.015859012,0.16789372,0.018586433,0.0050767628,0.058163963,0.0001643416,0.0550369,0.0090128705,0.0077692647,0.0063601886,0.19311793,0.006922488,0.014441886
161,0.04770695,0.036440026,0.012394724,0.01269037,0.4381994,0.050969023,0.0021001806,0.40085733,0.0600546,0.054107033,0.0054396205,0.008430857,0.08432603,0.0132253915,0.040209666,0.111370794,0.00016660908,0.26386088,0.063312285,0.007936988,0.0053082006,0.13847421,0.00678077,0.015947264
162,0.0079047335,0.012855309,0.014901541,0.0129876435,0.63421285,0.044785462,0.0010486196,0.8525163,0.06338317,0.038489655,0.006276722,0.0047460287,0.027903134,0.022741165,0.026537903,0.053140596,0.0001648226,0.5608344,0.0046262983,0.010884591,0.0019629344,0.040586077,0.004040842,0.009926722
163,0.07692365,0.011968731,0.0077517214,0.06758079,0.30352062,0.22999021,0.06711336,0.7432806,0.010085977,0.023087334,0.0024075096,0.004793249,0.009410749,0.038737908,0.0037396746,0.03052063,0.0011537106,0.10401667,0.0066833156,0.0106087085,0.053025093,0.17157483,0.002960697,0.004163584
182,0.016053187,0.038323723,0.005977224,0.008795776,0.27576938,0.036947604,0.00078790094,0.7281085,0.013390839,0.051841717,0.020877533,0.00546929,0.010180848,0.0013997037,0.017790077,0.07186572,0.0001797371,0.8138582,0.012898684,0.00034800556,0.0020702465,0.11518122,0.0023486363,0.01895058
187,0.18495803,0.03314829,0.0058030766,0.004688838,0.3947042,0.12212137,0.00063212635,0.6542123,0.07140501,0.054525234,0.0038346325,0.002946943,0.08982107,0.004139207,0.0036168674,0.012256552,0.0001873971,0.13844171,0.010429449,0.0003285711,0.007371043,0.086296536,0.0070527103,0.004413194
189,0.026495393,0.052986424,0.011505817,0.018110232,0.8308042,0.11957099,0.012151937,0.1906521,0.055463508,0.03540297,0.006404883,0.010478723,0.08320761,0.014721198,0.02042965,0.026072277,0.0002343098,0.06403387,0.01578645,0.015601822,0.018430192,0.19812217,0.0057190238,0.009693447
190,0.08174866,0.024356442,0.0062466622,0.002283743,0.8114967,0.008837731,0.0029037693,0.59411794,0.17801873,0.06251276,0.011593028,0.002396023,0.0021502727,0.002695935,0.024761401,0.0074233646,0.00027392348,0.38974717,0.024608314,0.0014801556,0.006622811,0.026708513,0.0015545929,0.0046416763
193,0.014265335,0.016176738,0.007173288,0.044097565,0.30492693,0.035326976,0.0052899257,0.9299778,0.026702851,0.008616741,0.008269185,0.008311498,0.010989782,0.011894174,0.0066924733,0.059544213,0.0001648226,0.7579825,0.013867723,0.00093787786,0.010805097,0.106052764,0.012884066,0.014198018
194,0.18831907,0.119494095,0.0040976834,0.0015389844,0.4053957,0.030689651,0.00066855614,0.12204915,0.04745268,0.4952437,0.021870319,0.00090586895,0.5106286,0.006192039,0.0043947184,0.15625617,0.0022441116,0.02445904,0.20444079,0.0066620456,0.0023422965,0.24293931,0.001878767,0.007894811
197,0.047188252,0.01649072,0.011668129,0.018952414,0.8994444,0.07183391,0.031303458,0.30387053,0.016783657,0.02130039,0.0031863768,0.013917069,0.024085138,0.01576378,0.01084497,0.023574507,0.0011740223,0.4625162,0.02850241,0.025842564,0.013119258,0.12739812,0.010801337,0.015261336
201,0.09035772,0.009818622,0.007543824,0.0124792345,0.23626138,0.58787453,0.0053239823,0.64202845,0.024718627,0.018114395,0.006011996,0.0078014145,0.05195578,0.013036537,0.019269673,0.26726842,0.0011614469,0.20838346,0.01638468,0.013108335,0.015334222,0.6131589,0.008654846,0.010631922
202,0.06504802,0.068458736,0.016520366,0.0084380675,0.9168652,0.0628572,0.013687174,0.20407462,0.04759119,0.010506963,0.003975835,0.0058843675,0.0074230414,0.11062778,0.032681182,0.011260837,0.00028540444,0.20733964,0.009580732,0.0015510928,0.0114947865,0.07579812,0.01138383,0.010260338
204,0.27824268,0.15694629,0.0036987418,0.017444111,0.22070326,0.051376108,0.0021305538,0.4186447,0.010336213,0.012879312,0.019755168,0.012393942,0.07760721,0.0056984457,0.012713787,0.049483843,0.0001648226,0.13863839,0.012771062,0.0029400508,0.005624758,0.08657603,0.10526918,0.95280904
206,0.009163949,0.008597857,0.009853308,0.004439201,0.4259083,0.03210939,0.015774498,0.49103224,0.012617895,0.019549483,0.007932923,0.0035606779,0.033935905,0.0064723026,0.012266629,0.03715633,0.00015972128,0.19755453,0.003171136,0.0033869252,0.0044547236,0.1799178,0.004278948,0.0014084505
207,0.055963386,0.07412985,0.013463942,0.08131924,0.32522056,0.09560163,0.15904614,0.37267345,0.06342404,0.021582367,0.0023841748,0.009685869,0.048674565,0.018885752,0.017807942,0.04035925,0.00019491627,0.14574245,0.03431638,0.011312761,0.017999709,0.03885528,0.027577117,0.014549308
213,0.03837979,0.14301631,0.045528833,0.0103270225,0.43931824,0.0116295945,0.016069094,0.5722315,0.29968762,0.20451818,0.0037651386,0.0054122596,0.035078056,0.01886035,0.006027783,0.0052161235,0.00016660908,0.6198852,0.035621297,0.005838344,0.011072656,0.11400807,0.0068746526,0.005001938
224,0.028434519,0.073274136,0.012697607,0.030619755,0.43183023,0.07929394,0.002349526,0.70134616,0.031201556,0.08892905,0.023319006,0.0029768776,0.015501391,0.0031669422,0.008109425,0.047061868,0.00015972128,0.19426514,0.09598412,0.0026941127,0.004741571,0.16280206,0.0064133373,0.0103248535
225,0.14361624,0.20840524,0.005774626,0.0068788794,0.08690122,0.07385753,0.00045419793,0.55165243,0.027569229,0.014262091,0.03798867,0.015666708,0.004067529,0.0015709791,0.016922344,0.0078019644,0.0002946665,0.8399927,0.018978143,0.0015276653,0.002639533,0.40123224,0.23671164,0.007316372
226,0.04006738,0.025648795,0.0052203066,0.009022381,0.798241,0.19655521,0.0035587533,0.53244686,0.019850733,0.02428657,0.009190458,0.0263234,0.009784102,0.008055923,0.017075304,0.016103532,0.001446491,0.39655736,0.009159058,0.0044555166,0.005629758,0.06460061,0.013908145,0.014827266
232,0.1443356,0.4368475,0.2358749,0.008037646,0.58040833,0.036393877,0.004523482,0.2076451,0.13956869,0.123565055,0.012701075,0.026203139,0.017320447,0.010002289,0.013305795,0.013766208,0.00046181533,0.25133464,0.023264956,0.0010953528,0.034872804,0.12599507,0.018793467,0.0076341606
234,0.032460596,0.041550625,0.0060669836,0.010878341,0.7505464,0.06924441,0.0026871022,0.5347314,0.016658196,0.028985966,0.020875437,0.013032929,0.024650935,0.013118302,0.04129589,0.016511746,0.000968266,0.5442866,0.008631866,0.016790489,0.0075692204,0.16131687,0.011980268,0.0034935973
235,0.14144115,0.033343386,0.011459184,0.023289021,0.3286601,0.11469822,0.10549429,0.32795006,0.032752372,0.02658787,0.0041436693,0.011853227,0.074597985,0.039176777,0.009851726,0.04353917,0.0009916811,0.090110175,0.030501038,0.020691197,0.020490967,0.18750606,0.019627,0.007520234
236,0.07612107,0.14405657,0.015672423,0.0050068884,0.55549544,0.0069539133,0.041942824,0.12390167,0.024563333,0.1376749,0.0028538974,0.031027677,0.011959374,0.00764033,0.006485034,0.008024916,0.00081043673,0.029569995,0.44338956,0.0019890545,0.0012273951,0.0943862,0.05808055,0.005200179
249,0.57810974,0.18363824,0.017526602,0.04408192,0.092023976,0.14644481,0.037525106,0.6032117,0.030169338,0.039466634,0.0098179355,0.063499175,0.016044948,0.008634128,0.004211814,0.018674105,0.000498505,0.09405482,0.77213275,0.002637242,0.9539538,0.112910196,0.013584048,0.0116487825
255,0.045416523,0.045076154,0.010434756,0.0034537811,0.4709079,0.026387688,0.0016974476,0.42016497,0.027019693,0.09583255,0.0027264447,0.0027154076,0.14556192,0.0046554436,0.0235667,0.29260486,0.00022697455,0.22565983,0.23967016,0.010499192,0.0029217615,0.27370873,0.0035313899,0.009126879
258,0.28437176,0.039716437,0.006123402,0.026381906,0.20697,0.63863593,0.002161503,0.5335658,0.026115647,0.01610459,0.007932248,0.012294323,0.069501355,0.009370911,0.012030078,0.04399132,0.00020836669,0.030271085,0.010248548,0.009726097,0.0024987522,0.52591836,0.0025585953,0.012713536
260,0.11313696,0.0631833,0.019555021,0.10943334,0.31307462,0.04919553,0.21482657,0.24836843,0.034032892,0.036771797,0.0029032393,0.13339625,0.026920315,0.021454483,0.054379135,0.035466637,0.001459731,0.07875471,0.0153701175,0.043411914,0.03290491,0.04324329,0.058254074,0.053222112
262,0.2238421,0.268634,0.022516865,0.024861554,0.43262625,0.061314914,0.006173332,0.6651974,0.114489585,0.03439481,0.02096585,0.020251246,0.01644374,0.008671972,0.056781776,0.023869796,0.00020836669,0.37395057,0.004729781,0.007419838,0.017475868,0.13993879,0.05012526,0.0058936216
264,0.114812985,0.34307495,0.026637573,0.496795,0.41300932,0.045750212,0.10598257,0.5955505,0.04064314,0.022461398,0.001796846,0.16243502,0.02643577,0.05549394,0.012509888,0.049147118,0.009430747,0.14220384,0.03077686,0.00547073,0.9573023,0.044179022,0.014948455,0.010330005
269,0.012258688,0.023701496,0.0017877716,0.0049428474,0.884559,0.14504229,0.0005121522,0.60757416,0.0063485974,0.012031496,0.015633475,0.002670794,0.0076679206,0.0023322916,0.006290027,0.118107475,0.00021833947,0.8791222,0.0047756713,0.0004892843,0.003982703,0.052919216,0.0014337512,0.0029278647
271,0.037812013,0.07864874,0.0072457176,0.0054346006,0.18794909,0.03462415,0.0010519485,0.66421473,0.04084011,0.064510204,0.007994349,0.002977932,0.043629456,0.013587978,0.018331384,0.060300376,0.00016098132,0.51606923,0.022450574,0.0043510185,0.0017707683,0.10571412,0.0056828805,0.005798778
276,0.18877389,0.9389636,0.027769607,0.010577897,0.2000557,0.0088025555,0.0021190161,0.32198936,0.12072035,0.44294885,0.0080829,0.050424855,0.0052657207,0.0046862685,0.19576901,0.013416428,0.00037876194,0.532132,0.06538963,0.0055946293,0.002185643,0.018622298,0.024440592,0.0327819
277,0.026028166,0.045887552,0.011554865,0.015097098,0.36845914,0.04949352,0.001722431,0.4791228,0.16458628,0.022792464,0.025737353,0.0058818078,0.031499498,0.010431462,0.0074258414,0.04947354,0.00246185,0.29785052,0.0071382388,0.01153047,0.0033933257,0.16797104,0.004474538,0.005088887
281,0.008282436,0.037363093,0.012927584,0.0021092992,0.101840876,0.007041189,0.0023867744,0.6839524,0.13250715,0.3169616,0.0024273298,0.001119124,0.0068383026,0.090363644,0.004784393,0.017057344,0.0001873971,0.4303826,0.08663873,0.001551305,0.00269991,0.01913115,0.001950799,0.0035394176
282,0.016231416,0.06312348,0.0034165257,0.007038639,0.18945938,0.09259727,0.003061274,0.86342907,0.02686566,0.008480174,0.016729558,0.01218253,0.09125489,0.004695786,0.018392533,0.09538371,0.00022944283,0.43861306,0.008705404,0.0026153105,0.0052538174,0.09003865,0.010566998,0.0023363193
285,0.08066797,0.12301921,0.034003574,0.013074322,0.48966643,0.092343405,0.018070012,0.3782554,0.1373705,0.110382885,0.0041767685,0.004742082,0.10907948,0.021003395,0.038094282,0.088108465,0.0009916811,0.14016883,0.109598264,0.017505538,0.011510661,0.1479433,0.0055625187,0.004325497
294,0.3169334,0.053199496,0.007050293,0.01605864,0.2785811,0.56359965,0.00821672,0.6893677,0.027832486,0.023615155,0.005971798,0.014196837,0.015605944,0.0146348905,0.008436101,0.08494729,0.0002343098,0.094117455,0.06669846,0.0053820247,0.005746134,0.42643988,0.0059028845,0.0075925887
301,0.09638107,0.027054332,0.030007899,0.08141596,0.59184855,0.020825936,0.048383955,0.5356172,0.09551548,0.021638583,0.003691173,0.04633786,0.017666958,0.040625036,0.011773387,0.018696366,0.0017983878,0.30550787,0.022064863,0.015688231,0.087303884,0.038302004,0.012067836,0.008805638
302,0.028546719,0.05611925,0.0021015792,0.03104848,0.33335316,0.1815623,0.010497948,0.70070744,0.02989839,0.005983494,0.0060217893,0.008549588,0.021004459,0.0024035047,0.0015544263,0.16113025,0.0007417423,0.13598268,0.0113483155,0.00047061418,0.0019509577,0.43579248,0.13298254,0.0021634735
306,0.041554805,0.17545961,0.016512906,0.013075633,0.4147106,0.09260663,0.0010830613,0.74231625,0.066209786,0.0730125,0.017438661,0.0089103095,0.004813319,0.005117066,0.0037094657,0.09436401,0.00024192888,0.3399645,0.022143485,0.0038931079,0.0097172,0.23556915,0.004445116,0.014909353
317,0.04253149,0.013885139,0.017014313,0.040649254,0.58745986,0.17201778,0.039601337,0.55360365,0.030086955,0.054727715,0.0017770951,0.036527112,0.010708508,0.06715182,0.028189,0.026319904,0.0001648226,0.21875165,0.030602684,0.008716735,0.022769032,0.05520344,0.010142541,0.01299676
329,0.40653124,0.33151504,0.014316324,0.0059349053,0.30503806,0.23140548,0.00047167318,0.4362944,0.017874202,0.03736841,0.003432679,0.0024853626,0.030176453,0.008748861,0.008578252,0.0074985167,0.00019093511,0.11777209,0.0075012073,0.0010716685,0.012310071,0.24129918,0.0021288958,0.0025147134
