ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
25,0.1652421750594674,0.1399889378256953,0.03175682856132091,0.044892356258418246,0.3876780190387092,0.1861893156498686,0.042322265355262435,0.5097774423165162,0.09225306295102378,0.08883280581492688,0.020088658967176723,0.03174456166927803,0.11653363883599367,0.037810857916584825,0.030718503372844822,0.09308388268790098,0.0007608622357624122,0.2397356556355886,0.08792555683731942,0.009831675215667798,0.03162349943192397,0.25898286099415346,0.041656263383490426,0.04638502896331786
32,0.13995706306013914,0.11544948475317186,0.031226637739704365,0.04372524661196021,0.42829844438625314,0.17044179619252273,0.04083389316623181,0.5127435829726689,0.08945209223713574,0.0862126647077978,0.020972330034696843,0.03088709264127853,0.1091836400329889,0.04354558861545597,0.039774896408162924,0.08916345330351783,0.000637789990492783,0.27497663089811547,0.0759969865456871,0.012558566105992177,0.033060657287363314,0.23115944173867536,0.038956278181987714,0.02973905709442237
38,0.13505473311820193,0.11279915724373103,0.030802362543999106,0.04445903332831561,0.4092367286713518,0.15924377251708607,0.04614415628257516,0.5265107981879203,0.086861866768937,0.08205868265950975,0.01803938535694584,0.030311290866378317,0.11723347644804175,0.04286169183110389,0.03659015644254777,0.08896721186456413,0.0006673920136090042,0.27855140593498195,0.08026483951063708,0.011288943948910429,0.030455386106462378,0.2305322246707147,0.037366875472449435,0.02632365075183353
40,0.18222151587980076,0.11977219790076862,0.02803770036725244,0.050162151473692095,0.37905603503008384,0.23459164214524839,0.055070145603570715,0.5064355734702537,0.07805580359418081,0.07385229448965264,0.024366822695282606,0.03740873318067629,0.10935855686955186,0.040145320924679255,0.030862309868029635,0.08962020411216544,0.0009598517669755884,0.2072129712105675,0.08303374895888421,0.013877377553227254,0.029783746330405966,0.27195992815249104,0.05307630144457501,0.034853248712108646
54,0.15305040925269972,0.1328205453363567,0.039996984854289784,0.043538534868884565,0.4207338016877806,0.1651996267663945,0.0510170587658991,0.4674534972444486,0.1008269172085327,0.09580374916417926,0.015884081467708148,0.028335637981208223,0.13338609668152257,0.05139633572403059,0.042146395480462714,0.0887477191573122,0.0007052699639947294,0.2362676274484259,0.09493564663398694,0.012242253749327005,0.032164277794886405,0.23576842601486017,0.03672090077105642,0.028798949393377186
55,0.1457878290585114,0.14083535631253927,0.036427161911170604,0.043241613429467154,0.362562341355596,0.1506659952648373,0.041525293723658874,0.4904334742372929,0.09518135631684746,0.12011018620920877,0.01817892201997273,0.03208557714423878,0.17167549684605302,0.04043737263223257,0.03535680846108998,0.11086384050669022,0.0007957570923845252,0.23199347394557418,0.0919645406995991,0.010189979153268141,0.02839479870102825,0.2670777233064543,0.04162466017769226,0.025359630792994987
60,0.1599281878487148,0.15373597451596932,0.046397878620749664,0.03660898621125914,0.41359838482772127,0.16690305841752245,0.041239840907657484,0.46962423157769473,0.1169673480619116,0.12491986970230938,0.018016960327139397,0.02979924934164502,0.13290798123511727,0.04035556197228895,0.03713768810952959,0.09318640877587687,0.0007218338256627168,0.24161055770537923,0.10568939790737414,0.011980284841443384,0.031332684747222214,0.24016408868774988,0.03604174820298091,0.026871047981084452
64,0.11768913465795997,0.10110399181738819,0.023044110439409116,0.0397989298558022,0.4324399947051723,0.16205456663474702,0.031807316966174615,0.5558494420806075,0.07475200505115913,0.08091324933933254,0.026911586797334467,0.02736308415691697,0.10059247482743446,0.037903906014154096,0.03994766769852525,0.10050404622320114,0.0005890993753572151,0.336748305864184,0.0675555753230063,0.006357379932694679,0.029014642695117943,0.23127795097792977,0.03675281417950742,0.023567604032396036
72,0.13679504498429682,0.11124388380348699,0.030456153638860776,0.06421376217064778,0.38032180479133704,0.1680421190359728,0.1004646686472437,0.4940222657093075,0.08500334141475531,0.07902003111563015,0.017569229027835684,0.03709896667651537,0.11034461304054566,0.0525107207705162,0.031165182734050417,0.07945617014028636,0.001986458844035952,0.22296519927979722,0.07463135684456108,0.013922869707111063,0.043867885676553316,0.21946384320177945,0.039860496526356676,0.02821783016167885
74,0.13328115269260118,0.11187983565457335,0.02783858354618687,0.04012234608718041,0.4060992379746172,0.1744585106414409,0.03336057364477761,0.5351257349497288,0.07965272387772009,0.08361962154236831,0.022968480426360426,0.02642576855525954,0.12472180681938642,0.042383336037316525,0.03905120565282897,0.10433997462171067,0.00041439095383463025,0.29566261289419704,0.07889297808965401,0.008621799559130842,0.030455864085979136,0.25331170043092216,0.03487484676906812,0.023492803096821592
77,0.17374617372422835,0.11630541757914693,0.028139820507146748,0.04990555499961646,0.3721080814513586,0.22102306574820824,0.05746774282826053,0.5073666316674317,0.08051540342890381,0.07987279631542309,0.025588159539250067,0.03432060593847611,0.1237780776437379,0.04258593414257769,0.028797130805084628,0.10887462507607623,0.000930542149612628,0.20702626593371812,0.08854146176027254,0.011877748315566638,0.033663200574096615,0.2851917538360821,0.042261569149991046,0.02797976041276089
78,0.15231479664176759,0.11996954971755684,0.028453576743651246,0.03641469481566194,0.3990556556774064,0.19875947077077222,0.027810649221824853,0.5541614326519453,0.08712579199850087,0.09839594803338848,0.02698307690446592,0.025550286184964768,0.10280312697510831,0.03720281500245767,0.035618987771709396,0.10245284626216342,0.0003941460610710148,0.29234629376340926,0.07721682125462606,0.006244395198723625,0.03227651875272492,0.2684241210262596,0.03202836633123144,0.025297028323018358
89,0.17236860563120135,0.15234246105917704,0.03860065983711928,0.045623102974757176,0.3735027140431993,0.1631272127957601,0.03375024617439338,0.5462378072279229,0.09033624883978113,0.11415249290064679,0.024106479258682558,0.04509587110803669,0.08621656607753841,0.03888626255688262,0.04149128670699023,0.08242276051376947,0.0009197239912346254,0.32368148012600495,0.08207832850582952,0.00776070118366184,0.031235052431779792,0.2262313732046317,0.05660048357927272,0.03405265546275938
94,0.12948013408402917,0.11376972310897066,0.025711591998512247,0.045847539482302545,0.4007993669273121,0.15481908335315384,0.03766784927946987,0.545986347748165,0.07510805465061883,0.0875863256949553,0.02492967467269163,0.033831481292271086,0.11714830762547453,0.039989890765302565,0.03853579311413171,0.09811011946555818,0.0005168349223973259,0.3165052103284192,0.08285478216369943,0.008834550050249267,0.028637043994725025,0.2342996949661414,0.039504830756891,0.028289948602364008
97,0.15927945622304157,0.13552168710508908,0.03182420164706949,0.03829453372397214,0.37163172182363674,0.17704430020520895,0.032432936698257656,0.4989920334686456,0.09291497418651415,0.1265475650766701,0.023022428681243972,0.027904340325726997,0.163600745719961,0.03515858237551629,0.03364721951154647,0.11633096254146118,0.00037980419977910057,0.2436051331210815,0.08387333801068547,0.0077261631933645755,0.02951162809286797,0.27620305328465994,0.03695208890555915,0.02963051203751364
98,0.16015796761926296,0.12630011712449984,0.03601606474599462,0.047430314518081156,0.4237673980279367,0.18985198688118987,0.049823623400886585,0.4970235856149331,0.09563114214918879,0.09451428552311571,0.023129104684310068,0.03197074108974937,0.10282236807742126,0.04620887375072841,0.037253407475800436,0.08776405706209915,0.0009363530467654096,0.24521889352746928,0.08632946040967349,0.011519086590261707,0.04005330927937954,0.23887742958723043,0.040232428581100446,0.028351511398417018
105,0.1811896572873144,0.13004637279756473,0.029959494971026998,0.04123499953386258,0.38274213793036965,0.21657830666530645,0.037001152046607276,0.5213620967608387,0.08019303516705203,0.08526199478646175,0.0328165712442441,0.03211689614907485,0.1101099328267625,0.03696046098349151,0.03378152782107911,0.10060965174542269,0.0004290091687130962,0.2360691489158927,0.0827991046800637,0.009159379538935036,0.03440135765821272,0.28419950294706364,0.047477396714105904,0.03213431121773753
115,0.1551162752305266,0.12112039134225032,0.03319208102837602,0.04831137902890777,0.3936244489491097,0.1690635710464581,0.0558287078859515,0.49340220198189544,0.08753941368763155,0.09870189284987675,0.017273041422023506,0.029873499161821374,0.14187114709435364,0.04479338678930793,0.03231580692003627,0.09179706766757745,0.0008590937184419242,0.22710954100282063,0.08827347286168155,0.013415258310563213,0.03460649909022677,0.24248215641185106,0.037624853220601245,0.028718917876164263
116,0.1650894470088134,0.14232350350286077,0.036037814964842735,0.04402156788741724,0.3828846874955739,0.1657495995766657,0.04953797687275405,0.5017240428093928,0.09135725440941292,0.09124338371886728,0.018490158980804736,0.03495916456674305,0.12380571880254962,0.045462562098563614,0.03482363861048269,0.09506107857556015,0.0008612233566345057,0.24395691701253622,0.09887543090275396,0.010608390230406781,0.030619328876843876,0.2479564821654099,0.04616848389410165,0.034814971520590036
117,0.19464792156782043,0.15235832478046069,0.04323639834762021,0.03644325953735695,0.3998034496611636,0.18906695986912259,0.04294523912002098,0.4484403121015902,0.10092722961349704,0.1015485808618082,0.020500761337278864,0.02722669728345771,0.14300896665377752,0.03712168112790511,0.035030373451952174,0.09393700713910348,0.0007369160896921345,0.21453760226275723,0.13483305621112116,0.011616015255510278,0.027706813046438346,0.26675790954547496,0.03496763482785767,0.030405617150910794
125,0.16015179674103244,0.11712779676209692,0.0313220219927055,0.04895937583529751,0.4079904576862848,0.18637858490537557,0.05542898828082169,0.4860317238240556,0.08749151280390226,0.08177853359187008,0.02162911382204286,0.03426134181282736,0.11913443576873606,0.0427677105639856,0.03558317033186368,0.08884523633070707,0.0007436052306069989,0.23733194514507272,0.08283675993952447,0.027413703883857665,0.031436510770162025,0.24914527585872795,0.04046587329492388,0.035597608181880146
126,0.1946830275585029,0.12294239338600296,0.030243159914676816,0.04553996836565987,0.3779561029239187,0.22757286951596678,0.052343216404946706,0.4999333014889564,0.07916684044237261,0.07855644377528344,0.021325019230677613,0.03211224427972722,0.11492886123396254,0.03971817695469825,0.029687352247007567,0.08794871461896075,0.0007655077587701616,0.21216574161767754,0.08458189048685859,0.012719394982692688,0.030534607813000075,0.2809989069171232,0.04451466064291615,0.03444662126966911
130,0.15134140232425233,0.12570547958352282,0.03310808982283948,0.043536601507721706,0.40766530622488123,0.177105779033526,0.04458764546733181,0.5085718483686176,0.08803381475105816,0.0913638370572293,0.021995942600687265,0.02996382645598627,0.11699599590035417,0.040349059155622126,0.034247180296616275,0.09019117965730254,0.0008474855453943713,0.24954555190487673,0.08447172461792943,0.011948482678231724,0.03195091761345813,0.24277354106669607,0.03899665522956271,0.03131023895030556
133,0.1702110370650166,0.12353713688383987,0.028197898503549368,0.04390060244481237,0.3860460937190387,0.2172978722836777,0.04585983033480667,0.5086948157515664,0.0759158108502222,0.07741186975975826,0.02562719624362392,0.03392628962737006,0.11725500238981011,0.038206191481198325,0.02991801938453929,0.09559275909703076,0.0006416846265759942,0.23039816982269665,0.08889870096291966,0.01192642836651119,0.027075474382953827,0.28112918624198857,0.042628750796131265,0.03335382139409356
137,0.16844322611745302,0.13622958452360032,0.03409865371094218,0.04439007248121784,0.4028006072301173,0.17710958600121324,0.04118944269666147,0.5041685400557352,0.10003297085759673,0.09397928822479867,0.019517551000868435,0.03171885262271284,0.11083058328497403,0.03836726170289208,0.03367316795296262,0.09282328281903711,0.0005964250231864008,0.24015732529088113,0.09830850487063843,0.008605725308951984,0.05390120729586755,0.24683023229315706,0.03731281657029577,0.029585565483198493
138,0.19422569163544615,0.1311736005871841,0.02893399697828583,0.04581476671624404,0.3521421738954777,0.2599186370102179,0.046499923826975896,0.49003494793149716,0.07542661516838504,0.07966789284703198,0.030788291572344178,0.03262516657535315,0.13852187575959937,0.03754700251719138,0.027800786790615633,0.12466297896189019,0.0005063695466941611,0.19578534219597749,0.09457554825381216,0.011549706376985752,0.02854990719565852,0.3225947826171426,0.04110373846731013,0.03440269805038748
140,0.15984027666381495,0.12673217915161783,0.031950166637159716,0.04493308105829995,0.40106612904077776,0.1813338759444602,0.0456915620287994,0.5089275031781464,0.08562792511993296,0.08592205404562649,0.022227373854382046,0.031982350136928836,0.11461562088260605,0.04104812722007454,0.032967234723340434,0.0968933433155416,0.0007906876157328103,0.2527191791358285,0.08627434315599258,0.011373026965886818,0.03304685728056297,0.2520310211336441,0.03906171622585334,0.027987114716184112
141,0.21195030230783943,0.14163717074449803,0.02990699596643133,0.03565134451910872,0.3797709963561371,0.2236027141359436,0.03664256843011308,0.49030671692454997,0.08200870870792584,0.08828595773819757,0.02705620614778098,0.03120250411132515,0.12052441412204744,0.03413107687621684,0.03169977696220033,0.10963881964956353,0.0005627479853787129,0.22912442852976259,0.09457003426023525,0.007458159138261209,0.02761764089088519,0.31761092291814846,0.04071236034003412,0.03295211655975898
145,0.1655526868612967,0.14647661892474922,0.039858186937815225,0.043400082731382045,0.38575675403884535,0.15085159970068485,0.042843712879358516,0.5106961996136485,0.09687834522999866,0.09809201152985675,0.018098137882967352,0.03083787425479001,0.12012984829775562,0.03836872309449777,0.03473262777888262,0.09108201749057145,0.0006609021966118686,0.26184601689526066,0.13639200361799395,0.01031362057042378,0.03400724575020948,0.2416556547338082,0.038367326069548756,0.027167219065159325
147,0.14106869348707055,0.11912149613620086,0.03240698113039005,0.053293634903838635,0.40296762707233635,0.16849396116500126,0.05573910490618192,0.5201408809626777,0.0870593897138601,0.08478045741348782,0.0180820914379895,0.03329344197345081,0.11301573285753339,0.054974701715247404,0.037288705112769806,0.08915406060840426,0.0009488408492690655,0.24721201369529347,0.08166974513775115,0.012379279626448544,0.033155089108827744,0.22973205013927617,0.03908125701418683,0.028375604198198616
148,0.14027232904912038,0.11567175263357432,0.03353917273143877,0.05018084338547078,0.42195423586506914,0.1628052438062171,0.06805693568726295,0.48950301162556015,0.08826174229516773,0.08355638460906233,0.015558501569534526,0.03233901582361258,0.11066499111982112,0.04902135094528782,0.035973179722407926,0.07842648043908276,0.0011572991440404663,0.23435457266219228,0.07787803279183904,0.015407093914325131,0.03583664374906277,0.21933359675106096,0.0398747376744648,0.031226651600311885
153,0.1495683533097745,0.11999630022407935,0.035211894379266584,0.056740233540492235,0.3868310604094508,0.16081737867750553,0.08427702190934426,0.4793970778600716,0.0870493751569319,0.08926761860729931,0.013085876584510322,0.039343541813657436,0.12118466580143733,0.05109437397410365,0.03326364318369349,0.0781334112754003,0.002443520251729293,0.20956825021813516,0.08291815863535704,0.0181393736531522,0.03356785099444227,0.22599218194656154,0.04395193215573182,0.028686021664620275
154,0.14508006619741984,0.12006557050592777,0.03380440180900855,0.04480610053890623,0.411018878400227,0.16288903420539783,0.05517503056746722,0.49391699587821863,0.08980354827387836,0.09187099467583099,0.01768606756865487,0.0308238027762391,0.12422225731029816,0.04550644211106934,0.03633885338293315,0.08850914964280217,0.0009974312876562294,0.24666442441787415,0.08728237359391473,0.012628454430266601,0.03044663671415093,0.2348283714480076,0.03668609007165837,0.02794236272413831
155,0.14040533486163223,0.1122232008133868,0.03088995341610879,0.05679223617191269,0.40097248976980704,0.16761270440099796,0.06510224036768283,0.5067039453810422,0.08319828628050127,0.0821514183648525,0.017462644431514338,0.035968218900398294,0.1183581919018145,0.04828499305545052,0.03441329001056431,0.08839448465190312,0.0009981384040124374,0.24620349159842844,0.07671622344902042,0.013531654257799133,0.03784173471829548,0.2349940797078546,0.039738724291734445,0.028962631286715022
158,0.21416846622081598,0.17634567098258008,0.03945500786050049,0.042494859744759646,0.3359369994173779,0.16249117786678938,0.049997877326906415,0.46321273628644793,0.09037569399935826,0.10582675046764811,0.018271448332839006,0.036781405561331165,0.15704997768178214,0.034650431676837214,0.03158868623450857,0.09853602889258516,0.0011222032138129513,0.21539490814850026,0.17471052966595194,0.008835493337059673,0.025896580128818077,0.2857213625097505,0.04206211795831502,0.02561945268533713
159,0.1808655579414245,0.13160261889907462,0.029401143126230652,0.043242286239599415,0.38125185697908914,0.18862789157556908,0.04319675458189319,0.49260364880003643,0.08530302892061639,0.09373213726852835,0.020169277864886894,0.03245604938362861,0.1374229420828571,0.04097348675031461,0.03059802041978566,0.09933405301229956,0.00072506246183513,0.21664319281523067,0.08769934292633612,0.012036906033114234,0.03420928571684981,0.2681064596898056,0.04162170527236609,0.034459864710760464
161,0.15131292541071165,0.1301759067401534,0.03328610946753984,0.04541524144218549,0.39248289155855165,0.16104189821711898,0.055404684783345884,0.48190169368851965,0.09015154436975747,0.08907090347740171,0.016397629320314865,0.031552028889762496,0.14023897687086695,0.04193561997858099,0.03596843553987133,0.09081584036885254,0.0007514136361078249,0.23625398461381047,0.09785906219862607,0.013697147344062636,0.03141096967704767,0.23699756697482863,0.03962648665529038,0.030522003731038982
162,0.13241706926418764,0.11050198886086345,0.030762006280883866,0.04241886084074878,0.41767995486818227,0.16317789585154965,0.03693492120356081,0.5294362131739011,0.08517497885216296,0.08894861626817994,0.021174401504357884,0.02760066625194952,0.11255533187155926,0.03909089301712473,0.03809461484471493,0.09419938365688134,0.0005168838532169074,0.29470693511830826,0.07715256055421199,0.010834135713714476,0.028798610989909754,0.2333913606440786,0.03604791915051441,0.02843360618070837
163,0.15863564964512622,0.11442173243099557,0.03122542109032854,0.05655685857547349,0.39020851700375375,0.1902643636738856,0.07165333296502095,0.5084845453913938,0.08005015188411002,0.08172285918287613,0.014162365339911965,0.032329188812745324,0.10458116998636689,0.05000213631939347,0.03365836475666227,0.08664169541348032,0.0013615793196508534,0.22407199781946635,0.07787264462100332,0.014233135770795857,0.03797667632747747,0.24350809494622272,0.03654918138088126,0.02620566803887602
182,0.14223251209055401,0.12671771627413475,0.029544925506771267,0.0425634638747893,0.4109124178772581,0.16638826430577208,0.030085927636430615,0.5371301085472423,0.08439409862130004,0.0999881655522377,0.027171974945249262,0.03096433197135229,0.10779223681889465,0.03659894378251093,0.04285802879414472,0.09673821276408263,0.00038397900741683896,0.32840771990474416,0.08124890525586369,0.006820790373232654,0.028341536486896315,0.24235045801778887,0.03673517599485716,0.02710146486305432
187,0.17191520729564558,0.12343174272883074,0.028833098368179495,0.03663010663890804,0.39470821278216134,0.2075125375516074,0.026832053361648487,0.5258396952809332,0.08477837163624961,0.0903828155476166,0.027875836347974487,0.02774668136628682,0.12089098161105495,0.03593363713174081,0.030944786457565935,0.10138642090337416,0.0006341141025619265,0.2585200245445381,0.085270643180415,0.006869363115867471,0.03338551603789479,0.2731066977141711,0.03869229922144941,0.03143366236490694
189,0.1495244618118906,0.11672337764087522,0.03287554031520144,0.045263801507680446,0.42206641877904216,0.17956534006129143,0.05386472398108753,0.49033150912980866,0.09179691243584145,0.08443274764445496,0.018421616979291212,0.030599342951183866,0.11630102411185594,0.04377977636832242,0.03304354225639913,0.08573232782002578,0.000894173349207619,0.23656789672457695,0.0816711881367124,0.014653780127195721,0.0343591306420346,0.24093209887736036,0.038321042860577116,0.02958379427953367
190,0.16198258744819827,0.13678152126902943,0.03295741809732734,0.03625473326438802,0.43566981375126257,0.16708135765133705,0.033651896364235226,0.5052449453466391,0.0999353161365215,0.09535939514806036,0.021292286225236587,0.02809302276031602,0.10021312844368972,0.037851473034456205,0.039191199586186935,0.08624648358605655,0.0007635182355533712,0.2893176193367206,0.09209202280243732,0.007642125967371288,0.040936626408269006,0.23853679721379664,0.036124830527109776,0.03017273071770445
193,0.13668797369671892,0.11073247803586062,0.028626279540509423,0.05107691090773902,0.3901868437847862,0.1634531495520416,0.04892052642811841,0.5522459905733904,0.08072878642057744,0.0814813511078608,0.018242402776746314,0.03252041200923151,0.10841488100787676,0.04259574445473656,0.03203538114414056,0.08958358185633257,0.0009562155390217247,0.2747793223905614,0.07723639566911357,0.010697624012160371,0.03592953861592786,0.2336712485607118,0.041375272960332235,0.028864793748214112
194,0.18174141854522974,0.14815895771106186,0.0352204619635098,0.03495856033771163,0.38138093416555774,0.17300591150669406,0.034450397516933406,0.4731720055617245,0.09596824588382642,0.11621845347738557,0.022934340207605864,0.02606525244860056,0.15218283300436433,0.03592264538921509,0.031971036807342486,0.10649200153518487,0.0008225682044196321,0.22793784862857197,0.11633353898513721,0.009175999941552711,0.028677352720136263,0.274784230460888,0.03462452824577198,0.027521293109618424
197,0.1408334959348689,0.10802384486293455,0.03150898088364623,0.05048868954060847,0.41658537817294844,0.16366712736307432,0.068400713360857,0.48601465449769804,0.08099361740455037,0.07783745866644771,0.015324688633479704,0.03311131392670314,0.11357905954540137,0.04766518674350816,0.03572670393741848,0.07924782030872547,0.0010865369525799849,0.2466099957716925,0.07880214665349766,0.016588170283241267,0.031820803707585735,0.22356212024462943,0.03922857606360789,0.029356996504945904
201,0.15091317259078463,0.10141305258889168,0.02776261545712825,0.04892861920274145,0.38130714694970935,0.20784401763799407,0.05831493066814747,0.5000887843655519,0.07386888622281346,0.07752859952250221,0.021375414424733508,0.03248202980375067,0.13044683508203092,0.04219064574292348,0.03383913873780707,0.11234947023337032,0.0009248150950641057,0.23609668369665382,0.07762454819170178,0.01395642702627604,0.028557083536604543,0.27377739763215797,0.036554399253486095,0.027663236007958142
202,0.1556877257361297,0.12331393408991516,0.03291362311535062,0.04587183344815946,0.4186084438223644,0.17468285721177204,0.05716848490856658,0.48755701741202634,0.08879171898877437,0.08278768894534547,0.019460867014322408,0.03358349842302851,0.11002038036016185,0.048486826482324476,0.0376630666598321,0.08278745123949074,0.0009393897037456249,0.2406539485717032,0.08209127327597733,0.013086419438993899,0.0342420435130665,0.2344459018723844,0.041079640687655294,0.03207027321024143
204,0.17659174487772786,0.14121695800859968,0.030841598179052222,0.043735386993668364,0.3678384710657467,0.18264686178733155,0.04618517124570677,0.5051366657871077,0.0804112784378246,0.08501974510003472,0.020918029037851466,0.03944509089076217,0.11871070621066254,0.036663117729987094,0.032517502154380463,0.09373705728872002,0.0005966030672374247,0.2290295083252887,0.0852303495420761,0.012556798763077807,0.031068490977458257,0.2550057862798787,0.07019515749354527,0.054174398600078465
206,0.13515462239612394,0.10996080687995512,0.027345123630468805,0.04566059812214658,0.40626021261982453,0.16362778825781155,0.05213519791094428,0.5216682342439547,0.08043630317692191,0.08314373320964388,0.019310201927021983,0.031001782088527354,0.12024765948781989,0.04155918188123156,0.03524971962912217,0.09282859347230207,0.0005393052064422771,0.2758776910739097,0.0778447579091007,0.010706222248028583,0.031014378936220714,0.2398487774144313,0.036272650486005156,0.02336173635609799
